time(s),Lead_I
7.2820,-0.06816069
7.2840,-0.18325686
7.2860,-0.08320763
7.2880,-0.07698895
7.2900,-0.14601529
7.2920,-0.08224843
7.2940,-0.15201513
7.2960,-0.06879632
7.2980,-0.35571727
7.3000,-0.35048980
7.3020,-0.37937811
7.3040,-0.35704428
7.3060,-0.23689413
7.3080,-0.20311233
7.3100,-0.02626431
7.3120,-0.10604441
7.3140,-0.21813291
7.3160,0.03518184
7.3180,0.06263120
7.3200,0.21222112
7.3220,0.05047137
7.3240,0.11191525
7.3260,0.01632059
7.3280,-0.21670376
7.3300,-0.10303216
7.3320,-0.05133416
7.3340,-0.04133129
7.3360,-0.07487627
7.3380,-0.10888116
7.3400,-0.11861052
7.3420,-0.15800597
7.3440,-0.16342926
7.3460,-0.21347944
7.3480,0.00116589
7.3500,0.10212055
7.3520,-0.14077102
7.3540,-0.33670005
7.3560,-0.26719761
7.3580,-0.32871658
7.3600,-0.18884176
7.3620,0.07003940
7.3640,0.17368299
7.3660,0.28241602
7.3680,0.07119517
7.3700,-0.01328884
7.3720,0.02725471
7.3740,-0.01036876
7.3760,0.04243340
7.3780,0.18418951
7.3800,0.18128920
7.3820,0.15046071
7.3840,-0.02689642
7.3860,-0.34710088
7.3880,-0.44643092
7.3900,-0.45701739
7.3920,0.14130105
7.3940,0.02425069
7.3960,0.10191307
7.3980,0.11650226
7.4000,0.10446604
7.4020,0.00174291
7.4040,-0.11550508
7.4060,0.05082053
7.4080,0.16784178
7.4100,0.05303949
7.4120,0.14516595
7.4140,0.09673508
7.4160,0.03398370
7.4180,-0.16564578
7.4200,-0.25182301
7.4220,-0.43919718
7.4240,0.03558153
7.4260,-0.13521670
7.4280,-0.01486691
7.4300,0.06581616
7.4320,0.19178906
7.4340,0.09215503
7.4360,0.11610711
7.4380,0.13624598
7.4400,0.03210731
7.4420,0.02299583
7.4440,0.05482314
7.4460,-0.02775148
7.4480,0.05093437
7.4500,-0.05479569
7.4520,0.02955012
7.4540,0.09746987
7.4560,0.28952157
7.4580,0.08618097
7.4600,-0.08321458
7.4620,-0.06806410
7.4640,-0.05000639
7.4660,-0.01549296
7.4680,-0.03962438
7.4700,-0.10847566
7.4720,-0.10589890
7.4740,-0.18627541
7.4760,-0.07615539
7.4780,0.03399390
7.4800,-0.01096008
7.4820,0.10187016
7.4840,0.18015939
7.4860,0.10781214
7.4880,0.28897637
7.4900,0.27353689
7.4920,-0.11998698
7.4940,-0.10757235
7.4960,0.29609910
7.4980,-0.07235034
7.5000,0.11429142
7.5020,-0.06077288
7.5040,0.04982838
7.5060,0.06042992
7.5080,-0.09251748
7.5100,0.04171220
7.5120,0.19902688
7.5140,-0.04650711
7.5160,-0.03955098
7.5180,0.03939307
7.5200,-0.00938867
7.5220,-0.01443992
7.5240,0.06802882
7.5260,-0.31415811
7.5280,0.09466986
7.5300,-0.09090384
7.5320,-0.14434735
7.5340,-0.19806522
7.5360,-0.22687815
7.5380,-0.13829139
7.5400,-0.04692540
7.5420,0.03452493
7.5440,0.11396090
7.5460,0.13503948
7.5480,0.21006690
7.5500,0.26116678
7.5520,0.09658349
7.5540,0.01066785
7.5560,-0.01490415
7.5580,-0.03572715
7.5600,-0.10784093
7.5620,-0.18667735
7.5640,-0.22859335
7.5660,-0.20002483
7.5680,-0.28444937
7.5700,-0.01363749
7.5720,0.14763297
7.5740,0.10126690
7.5760,-0.03545799
7.5780,-0.18400374
7.5800,-0.11307814
7.5820,-0.02592363
7.5840,-0.08745863
7.5860,0.11084956
7.5880,0.04810996
7.5900,-0.00912114
7.5920,0.09325412
7.5940,0.04951832
7.5960,0.00223610
7.5980,0.03990581
7.6000,-0.00952213
7.6020,-0.13924693
7.6040,-0.11435509
7.6060,-0.12949270
7.6080,-0.17831253
7.6100,-0.16971038
7.6120,-0.22647598
7.6140,-0.31888014
7.6160,-0.03368573
7.6180,-0.04517559
7.6200,0.12918474
7.6220,0.08376256
7.6240,0.14696786
7.6260,0.09200412
7.6280,-0.13460495
7.6300,-0.19162524
7.6320,0.02824816
7.6340,0.22318010
7.6360,0.17933525
7.6380,0.15126626
7.6400,0.09457371
7.6420,0.04096256
7.6440,-0.02542003
7.6460,-0.22031358
7.6480,-0.20447193
7.6500,-0.16902971
7.6520,0.00702066
7.6540,0.07894373
7.6560,0.19918096
7.6580,-0.03187226
7.6600,-0.07265446
7.6620,-0.28482500
7.6640,-0.12228267
7.6660,-0.05182589
7.6680,-0.14195120
7.6700,-0.09863835
7.6720,-0.06651544
7.6740,-0.22172764
7.6760,-0.09564351
7.6780,-0.02942418
7.6800,-0.06664520
7.6820,-0.01866003
7.6840,0.11880352
7.6860,0.01912448
7.6880,0.09169268
7.6900,-0.11761513
7.6920,0.02890920
7.6940,-0.03213675
7.6960,-0.01267815
7.6980,0.02163927
7.7000,0.07962359
7.7020,-0.01111689
7.7040,0.07914554
7.7060,-0.07354675
7.7080,0.02685212
7.7100,0.03075642
7.7120,0.15682872
7.7140,0.20361306
7.7160,0.11507385
7.7180,0.06668118
7.7200,0.01722009
7.7220,-0.27097332
7.7240,-0.18322898
7.7260,-0.01902874
7.7280,0.08090941
7.7300,0.06099943
7.7320,0.09637848
7.7340,0.02357034
7.7360,-0.03628552
7.7380,-0.13651533
7.7400,-0.18429686
7.7420,-0.08144660
7.7440,0.01423178
7.7460,-0.05470512
7.7480,-0.04331104
7.7500,0.00516775
7.7520,-0.08699477
7.7540,0.08273666
7.7560,0.09709452
7.7580,0.03288706
7.7600,0.02398520
7.7620,-0.03882220
7.7640,-0.03775134
7.7660,-0.03630814
7.7680,-0.11967526
7.7700,-0.04244113
7.7720,0.03743219
7.7740,0.10865545
7.7760,0.06348452
7.7780,0.05756571
7.7800,0.08249785
7.7820,0.12235917
7.7840,0.10171356
7.7860,0.12711972
7.7880,0.09390956
7.7900,0.03678369
7.7920,0.01109973
7.7940,0.09757067
7.7960,0.14778186
7.7980,0.11805985
7.8000,0.09774905
7.8020,0.19293666
7.8040,0.14993280
7.8060,0.13389470
7.8080,0.00939087
7.8100,-0.07024560
7.8120,-0.08980697
7.8140,-0.14367108
7.8160,-0.16826256
7.8180,-0.12244905
7.8200,-0.03494467
7.8220,-0.05182909
7.8240,-0.09927135
7.8260,-0.05827220
7.8280,0.17752303
7.8300,0.12688972
7.8320,0.16425227
7.8340,0.24344532
7.8360,0.16300113
7.8380,0.17741191
7.8400,-0.07409497
7.8420,-0.17611428
7.8440,0.16278975
7.8460,-0.05107418
7.8480,-0.06237327
7.8500,-0.19043154
7.8520,-0.19739781
7.8540,-0.20860919
7.8560,-0.19183566
7.8580,-0.23351894
7.8600,-0.13369037
7.8620,-0.02626733
7.8640,-0.16979119
7.8660,-0.22918449
7.8680,-0.16119845
7.8700,-0.16880183
7.8720,-0.12178242
7.8740,-0.21727926
7.8760,0.13849923
7.8780,-0.01774663
7.8800,-0.23285750
7.8820,-0.37435344
7.8840,-0.43144953
7.8860,-0.42603260
7.8880,-0.04756908
7.8900,0.00087886
7.8920,0.15209483
7.8940,0.23610939
7.8960,0.19654809
7.8980,0.26518559
7.9000,0.17455666
7.9020,0.10852259
7.9040,0.02771504
7.9060,-0.04453401
7.9080,-0.11344147
7.9100,-0.11021056
7.9120,0.15134320
7.9140,0.06491560
7.9160,0.15135027
7.9180,0.12734643
7.9200,0.15445055
7.9220,0.18132620
7.9240,0.15499926
7.9260,0.16247696
7.9280,0.33428010
7.9300,0.38962728
7.9320,0.25572541
7.9340,0.20857798
7.9360,0.05134935
7.9380,0.09638430
7.9400,-0.04741041
7.9420,-0.06153242
7.9440,-0.05555584
7.9460,0.17387412
7.9480,0.01668954
7.9500,-0.03026132
7.9520,-0.12110549
7.9540,-0.21093507
7.9560,-0.24127656
7.9580,-0.34014159
7.9600,-0.31141886
7.9620,-0.44163701
7.9640,-0.51250070
7.9660,-0.12994871
7.9680,-0.17234521
7.9700,0.02875578
7.9720,0.16435453
7.9740,0.04113317
7.9760,-0.05065746
7.9780,-0.11381236
7.9800,-0.17328639
7.9820,-0.19917703
7.9840,-0.02568600
7.9860,-0.04495632
7.9880,-0.07107327
7.9900,-0.19528560
7.9920,-0.11023461
7.9940,-0.22559008
7.9960,-0.18943721
7.9980,0.06960972
8.0000,0.07354292
8.0020,0.23605452
8.0040,0.21444416
8.0060,0.15237759
8.0080,0.04059820
8.0100,0.04574639
8.0120,0.13100427
8.0140,0.02743946
8.0160,0.16087098
8.0180,0.22207005
8.0200,0.27578866
8.0220,0.21284819
8.0240,0.15063110
8.0260,0.21283056
8.0280,0.09448767
8.0300,0.05288767
8.0320,-0.13703749
8.0340,-0.07211159
8.0360,-0.16293468
8.0380,-0.20595437
8.0400,-0.26588050
8.0420,-0.17891435
8.0440,-0.10838438
8.0460,-0.11751608
8.0480,0.10569835
8.0500,0.05041597
8.0520,-0.00446488
8.0540,-0.05342760
8.0560,0.04590606
8.0580,0.11592580
8.0600,0.05332939
8.0620,0.00342301
8.0640,-0.02576420
8.0660,-0.08428337
8.0680,-0.12996468
8.0700,-0.10482698
8.0720,0.05613670
8.0740,0.06205971
8.0760,0.05727550
8.0780,-0.08355459
8.0800,-0.09827055
8.0820,-0.00933645
8.0840,-0.10185201
8.0860,-0.11909907
8.0880,-0.03304663
8.0900,0.02054290
8.0920,-0.09798871
8.0940,-0.13112299
8.0960,-0.06234692
8.0980,-0.06607964
8.1000,-0.05182029
8.1020,-0.05241302
8.1040,-0.13268465
8.1060,-0.12198190
8.1080,-0.20485018
8.1100,-0.16441891
8.1120,-0.25166383
8.1140,-0.13198552
8.1160,-0.14675535
8.1180,-0.09283260
8.1200,-0.09757856
8.1220,0.00393495
8.1240,-0.02821648
8.1260,-0.03181267
8.1280,-0.00894154
8.1300,-0.09464730
8.1320,-0.09379423
8.1340,-0.04176916
8.1360,-0.07261135
8.1380,-0.14225200
8.1400,-0.08509156
8.1420,0.01149763
8.1440,-0.09149306
8.1460,-0.15215133
8.1480,-0.05738622
8.1500,0.00700716
8.1520,-0.01885527
8.1540,-0.05386174
8.1560,-0.08246091
8.1580,-0.13667531
8.1600,-0.19002385
8.1620,-0.18186857
8.1640,-0.06645633
8.1660,0.07015231
8.1680,0.29352137
8.1700,0.19920915
8.1720,0.26748338
8.1740,0.22751896
8.1760,0.08609889
8.1780,-0.11746040
8.1800,-0.06188711
8.1820,-0.04703725
8.1840,-0.01694507
8.1860,-0.01058186
8.1880,0.01636820
8.1900,0.00510385
