time(s),Lead_I
7.2960,-0.03946459
7.2980,-0.08119947
7.3000,-0.16389249
7.3020,-0.07043581
7.3040,-0.21962486
7.3060,-0.09148633
7.3080,-0.04467404
7.3100,0.07688730
7.3120,0.06145093
7.3140,-0.07216454
7.3160,0.15850587
7.3180,-0.04073346
7.3200,0.22171363
7.3220,-0.10720576
7.3240,0.35744494
7.3260,0.03701540
7.3280,0.15848309
7.3300,0.23080938
7.3320,-0.04278263
7.3340,-0.10739893
7.3360,-0.04525213
7.3380,-0.17306371
7.3400,0.08838662
7.3420,0.17989935
7.3440,-0.13693078
7.3460,0.03484657
7.3480,0.30998799
7.3500,0.18246706
7.3520,0.07255489
7.3540,-0.20113011
7.3560,-0.17888024
7.3580,-0.19291469
7.3600,-0.12988894
7.3620,0.00684067
7.3640,0.17534038
7.3660,-0.12129375
7.3680,-0.03742212
7.3700,-0.06826246
7.3720,0.02301910
7.3740,-0.02504814
7.3760,0.06566640
7.3780,0.20685002
7.3800,0.13074052
7.3820,0.07701384
7.3840,0.17939107
7.3860,-0.24484809
7.3880,-0.00601924
7.3900,0.11150593
7.3920,-0.07041621
7.3940,-0.11280600
7.3960,0.10928076
7.3980,-0.07489599
7.4000,0.07418734
7.4020,0.10473546
7.4040,-0.00293518
7.4060,0.09379730
7.4080,-0.03535528
7.4100,-0.04124847
7.4120,-0.08692176
7.4140,0.07362683
7.4160,-0.12488252
7.4180,-0.06543627
7.4200,-0.20761445
7.4220,0.08487669
7.4240,0.08935741
7.4260,0.07779478
7.4280,0.20728602
7.4300,0.33491465
7.4320,0.26603383
7.4340,0.21471420
7.4360,-0.02611393
7.4380,-0.01390911
7.4400,-0.14366822
7.4420,-0.30625561
7.4440,-0.02672448
7.4460,-0.10030498
7.4480,-0.22984840
7.4500,-0.28652209
7.4520,-0.13437295
7.4540,-0.26916173
7.4560,-0.22029516
7.4580,-0.44182166
7.4600,-0.38122475
7.4620,-0.08751952
7.4640,0.04730413
7.4660,-0.07607839
7.4680,0.29269731
7.4700,0.15731122
7.4720,0.11096178
7.4740,0.12302684
7.4760,0.05743109
7.4780,0.18083920
7.4800,0.14264980
7.4820,0.01669031
7.4840,-0.08854467
7.4860,-0.30698109
7.4880,-0.17180111
7.4900,-0.40395260
7.4920,-0.29961047
7.4940,-0.24472035
7.4960,-0.00528157
7.4980,-0.02807234
7.5000,0.04132957
7.5020,0.26078770
7.5040,0.20708482
7.5060,0.36558256
7.5080,0.18125337
7.5100,0.22279371
7.5120,0.15491286
7.5140,-0.10479868
7.5160,0.26567695
7.5180,-0.11336547
7.5200,-0.08939570
7.5220,-0.22514591
7.5240,-0.14979805
7.5260,-0.12363504
7.5280,-0.15661788
7.5300,-0.36753401
7.5320,-0.03927617
7.5340,-0.04715094
7.5360,-0.21022683
7.5380,-0.20639710
7.5400,0.15219112
7.5420,0.13636149
7.5440,-0.06374010
7.5460,0.03595592
7.5480,0.02323646
7.5500,-0.15417519
7.5520,-0.28656459
7.5540,-0.10909601
7.5560,0.07485735
7.5580,-0.01926921
7.5600,0.03506932
7.5620,0.04804424
7.5640,0.18017617
7.5660,0.24136585
7.5680,0.03337892
7.5700,0.10832593
7.5720,0.13762121
7.5740,0.14361182
7.5760,0.10062645
7.5780,-0.12485196
7.5800,0.12431433
7.5820,0.07972514
7.5840,0.12677115
7.5860,0.09119026
7.5880,0.09922950
7.5900,-0.00186679
7.5920,0.16549516
7.5940,0.00330330
7.5960,0.12530658
7.5980,-0.07406700
7.6000,-0.07492682
7.6020,-0.00413678
7.6040,-0.04325708
7.6060,-0.04270907
7.6080,-0.04826407
7.6100,0.10789403
7.6120,0.13115665
7.6140,-0.16877899
7.6160,0.01614444
7.6180,0.10322680
7.6200,0.01796291
7.6220,0.18436070
7.6240,-0.09430873
7.6260,-0.27471423
7.6280,0.01013518
7.6300,0.15752862
7.6320,-0.05021121
7.6340,0.24603330
7.6360,-0.18300411
7.6380,0.01061142
7.6400,0.22746329
7.6420,-0.00275152
7.6440,0.18165697
7.6460,0.18377943
7.6480,0.16088678
7.6500,0.06702994
7.6520,-0.04750710
7.6540,-0.01997234
7.6560,0.02563423
7.6580,0.06159326
7.6600,0.05632355
7.6620,0.17513327
7.6640,-0.02951042
7.6660,0.06529130
7.6680,-0.12280540
7.6700,-0.03233964
7.6720,0.06089566
7.6740,-0.21326403
7.6760,0.15392338
7.6780,-0.37103653
7.6800,0.09887166
7.6820,-0.06319478
7.6840,-0.03987445
7.6860,-0.11470708
7.6880,0.15451947
7.6900,0.09407862
7.6920,-0.03620810
7.6940,0.07342114
7.6960,0.32702413
7.6980,0.10729375
7.7000,0.40549523
7.7020,0.14917314
7.7040,0.14161679
7.7060,0.04450290
7.7080,-0.02849701
7.7100,-0.06921419
7.7120,0.33367771
7.7140,-0.10379521
7.7160,0.14505959
7.7180,-0.08187701
7.7200,-0.02726408
7.7220,0.00702958
7.7240,0.00079399
7.7260,-0.02004477
7.7280,0.16253334
7.7300,0.18359582
7.7320,-0.16972454
7.7340,-0.22313617
7.7360,-0.33392170
7.7380,-0.17291982
7.7400,-0.11484642
7.7420,-0.03698762
7.7440,-0.02951503
7.7460,-0.11212478
7.7480,0.06471723
7.7500,-0.21251749
7.7520,0.05862028
7.7540,0.02152069
7.7560,0.24212515
7.7580,0.13247098
7.7600,0.12914369
7.7620,0.07828791
7.7640,-0.16599597
7.7660,-0.54498696
7.7680,0.03895721
7.7700,-0.04210315
7.7720,-0.11051193
7.7740,-0.16272484
7.7760,0.25897929
7.7780,-0.17205155
7.7800,-0.15109354
7.7820,-0.26805615
7.7840,-0.18712094
7.7860,0.04642626
7.7880,0.02700746
7.7900,-0.16686848
7.7920,-0.18601304
7.7940,-0.03384964
7.7960,-0.13069667
7.7980,-0.39182979
7.8000,0.05772641
7.8020,0.02260823
7.8040,-0.00738816
7.8060,0.14359738
7.8080,0.24945049
7.8100,0.10724033
7.8120,0.23930711
7.8140,0.16234849
7.8160,0.15183955
7.8180,0.27581069
7.8200,-0.01746568
7.8220,-0.04033191
7.8240,-0.22831054
7.8260,-0.10137614
7.8280,-0.01339488
7.8300,0.02750247
7.8320,0.04216576
7.8340,0.21073107
7.8360,0.34480095
7.8380,-0.04233054
7.8400,-0.05515771
7.8420,0.03754841
7.8440,-0.11147673
7.8460,-0.19206996
7.8480,-0.22500780
7.8500,-0.01343405
7.8520,0.03440386
7.8540,0.01076295
7.8560,-0.35350639
7.8580,-0.12620522
7.8600,0.09112768
7.8620,-0.02398108
7.8640,-0.19516018
7.8660,-0.06917467
7.8680,0.07188218
7.8700,0.16072644
7.8720,0.09968582
7.8740,-0.04025289
7.8760,0.00557153
7.8780,-0.05020294
7.8800,0.11011100
7.8820,-0.10447268
7.8840,-0.05805761
7.8860,0.08534545
7.8880,0.11199937
7.8900,0.15946659
7.8920,0.20078817
7.8940,-0.00985220
7.8960,-0.16138913
7.8980,-0.14082170
7.9000,-0.01354504
7.9020,0.01110330
7.9040,0.07554282
7.9060,-0.02271017
7.9080,-0.01625747
7.9100,0.06139657
7.9120,0.00274282
7.9140,-0.08097247
7.9160,0.09804763
7.9180,0.06226663
7.9200,-0.17563045
7.9220,-0.03018120
7.9240,0.15839681
7.9260,-0.14719644
7.9280,0.03598642
7.9300,-0.04726076
7.9320,-0.01050412
7.9340,0.02663464
7.9360,0.04753669
7.9380,0.02081444
7.9400,0.02830344
7.9420,0.13781799
7.9440,0.00550377
7.9460,0.08115815
7.9480,-0.07637496
7.9500,0.21095894
7.9520,-0.01635571
7.9540,0.09242394
7.9560,-0.00633283
7.9580,0.06112117
7.9600,0.07673065
7.9620,0.19037727
7.9640,0.10116683
7.9660,0.12635216
7.9680,-0.06323005
7.9700,0.46251598
7.9720,0.08236413
7.9740,-0.00191490
7.9760,0.02375183
7.9780,0.08027121
7.9800,-0.26805592
7.9820,-0.05447781
7.9840,-0.01826270
7.9860,0.19638345
7.9880,-0.32447067
7.9900,0.16872863
7.9920,0.34695837
7.9940,0.25326180
7.9960,-0.01990870
7.9980,-0.11684905
8.0000,-0.09390323
8.0020,0.00435833
8.0040,0.14401785
8.0060,0.01329646
8.0080,-0.14614920
8.0100,-0.09012236
8.0120,0.15932906
8.0140,0.00852443
8.0160,-0.05468924
8.0180,-0.02052750
8.0200,0.16959713
8.0220,-0.15485470
8.0240,-0.25544572
8.0260,-0.14212430
8.0280,-0.02710297
8.0300,-0.13117459
8.0320,0.12784047
8.0340,-0.29163405
8.0360,0.02399275
8.0380,-0.11635694
8.0400,-0.00261462
8.0420,-0.00906924
8.0440,-0.19235963
8.0460,-0.13758546
8.0480,0.09027230
8.0500,-0.07101183
8.0520,0.19842246
8.0540,0.39684808
8.0560,0.15173844
8.0580,0.43178803
8.0600,0.53954786
8.0620,0.41858283
8.0640,0.56460667
8.0660,-0.05324645
8.0680,-0.02395699
8.0700,-0.18306373
8.0720,-0.13630418
8.0740,-0.11175556
8.0760,-0.35754979
8.0780,-0.30404380
8.0800,-0.24060991
8.0820,-0.28480703
8.0840,-0.17404188
8.0860,0.60969412
8.0880,0.15688930
8.0900,0.66891932
8.0920,0.34439668
8.0940,0.28980523
8.0960,-0.01849935
8.0980,-0.18591411
8.1000,-0.11410125
8.1020,-0.35314295
8.1040,-0.15511687
8.1060,-0.05231905
8.1080,0.00358918
8.1100,-0.54645252
8.1120,-0.72896457
8.1140,-0.42007431
8.1160,-0.42954084
8.1180,-0.42166516
8.1200,0.08027813
8.1220,0.06126260
8.1240,0.20831200
8.1260,0.04824192
8.1280,0.34866911
8.1300,0.12662441
8.1320,0.10197876
8.1340,0.40127072
8.1360,0.30691627
8.1380,0.13542315
8.1400,0.14435586
8.1420,0.39820728
8.1440,0.19505559
8.1460,0.01652053
8.1480,-0.34385329
8.1500,-0.06586590
8.1520,0.02775997
8.1540,0.01857310
8.1560,-0.36189070
8.1580,-0.20031036
8.1600,-0.38263485
8.1620,0.17932893
8.1640,0.01969571
8.1660,-0.07114420
8.1680,-0.25042167
8.1700,0.26061672
8.1720,0.19907746
8.1740,-0.11467503
8.1760,-0.19327398
8.1780,-0.04066399
8.1800,-0.36172482
8.1820,-0.04066502
8.1840,-0.29668796
8.1860,-0.00967785
8.1880,-0.34832302
8.1900,-0.22236224
